2025-09-01 15:46:27 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] CUSTOMER_DATA_FOUND_DATABASE - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:27 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_START - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_SUCCESS - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:31 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:32 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:33 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:34 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:35 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:36 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:37 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:38 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_DETECTED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_CONSISTENT - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] FINAL_LANGUAGE_SET - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] EMI_DETAILS_SENT - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:46:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:47:02 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:47:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:47:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: 5c110d9061b1ba3a6890b0a3c02e1991
2025-09-01 15:48:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] START_MESSAGE_RECEIVED - CallSid: unknown
2025-09-01 15:48:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] CUSTOMER_DATA_FOUND_DATABASE - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_START - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:43 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_SUCCESS - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:43 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:44 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:45 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:46 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:47 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:48 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:49 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:51 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:51 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_DETECTED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:51 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_SWITCH_DETECTED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:54 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] GREETING_REPLAYED_NEW_LANG - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:48:55 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] FINAL_LANGUAGE_SET - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:09 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] EMI_DETAILS_SENT - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:09 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:12 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:12 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:15 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:15 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:23 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:28 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:28 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:35 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:36 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:37 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:41 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 15:49:41 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: aadad6440aee991b9c322567d5461991
2025-09-01 21:50:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] START_MESSAGE_RECEIVED - CallSid: unknown
2025-09-01 21:50:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] CUSTOMER_DATA_FOUND_DATABASE - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:50:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_START - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:03 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_SUCCESS - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:03 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_DETECTED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_CONSISTENT - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:04 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] FINAL_LANGUAGE_SET - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] EMI_DETAILS_SENT - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:21 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:22 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:23 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:24 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:25 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:26 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:27 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:28 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:29 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:31 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:32 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:33 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:34 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:35 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:36 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:37 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:38 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:39 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:40 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:41 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:42 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:43 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:44 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:45 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:46 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:47 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:48 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:49 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:51 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:52 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:53 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:54 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:55 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:51:56 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:52:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 21:52:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_TRANSFER_INITIATED - CallSid: 6bed96322c81c1c18de8509408551991
2025-09-01 22:53:18 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] START_MESSAGE_RECEIVED - CallSid: unknown
2025-09-01 22:53:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] CUSTOMER_DATA_FOUND_DATABASE - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_START - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:21 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_SUCCESS - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:22 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:23 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:24 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:25 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:26 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:27 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:28 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:29 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_DETECTED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_SWITCH_DETECTED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:32 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] GREETING_REPLAYED_NEW_LANG - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:33 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] FINAL_LANGUAGE_SET - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:45 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] EMI_DETAILS_SENT - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:45 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:46 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:46 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:54 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:56 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:56 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:53:56 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AUTO_AGENT_TRANSFER_UNCLEAR - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:54:18 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] WEBSOCKET_CLOSED_GRACEFUL - CallSid: fe08dc15a6462c475774171b79181991
2025-09-01 22:59:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] START_MESSAGE_RECEIVED - CallSid: unknown
2025-09-01 22:59:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] CUSTOMER_DATA_FOUND_DATABASE - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:50 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_START - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:53 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INITIAL_GREETING_SUCCESS - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:54 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:54 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:55 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:56 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:57 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:58 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 22:59:59 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:00 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:02 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:02 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_DETECTED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:02 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] LANGUAGE_CONSISTENT - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:02 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] FINAL_LANGUAGE_SET - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:16 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] EMI_DETAILS_SENT - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:16 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:18 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] INTENT_DETECTED_CLAUDE - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:19 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] AGENT_QUESTION_UNCLEAR_REPEAT - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:24 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:25 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:26 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:27 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:28 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:29 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:30 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:31 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:32 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:33 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:34 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:35 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
2025-09-01 23:00:36 | INFO     | voice_assistant.calls | log_call_event:229 | [CALL] TRANSCRIPT_RECEIVED - CallSid: 0dfa828e38ca54d5b4c79079d5c51991
